IDNumber,data,Age,age_range,Gender,HighestEducation,Ethnicity,Region,q0014,q0015,q0016,q0022,q0023,q0024,q0025,q0026,q0027,q0028,q0029,q0031,q0033,q0034,q0036,q0037,q0039,q0040,q0041,q0042,q0043,q0045,q0046,q0047,q0048,q0050,q0053,q0055,q0056,q0057,q0058,q0060,q0061,q0063,q0064,q0065,q0066,q0069,q0071,q0072,q0073,q0074,q0075,q0076,q0079,q0080,q0081,q0084,q0086,q0087,q0088,q0090,q0091,q0092,q0094,q0095,q0096,q0097,q0099,q0100,q0103,q0105,q0107,q0108,q0109,q0110,q0111,q0112,q0113,q0114,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0129,q0131,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
217002,SM,35,31.00 to 40.99 years,Female,Did not complete high school (no diploma),White,south,2,1,1,2,2,1,2,1,2,2,2,2,3,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,3,2,1,2,1,2,2,2,2,2,2,1,2,1,2,1,1,2,1,1,2,3,2,2,2,1,1,1,1,2,3,2,2,2,1,2,1,2,2,103,16,19,19,15,19,15,16,19
190009,SM,36,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,south,2,4,1,2,1,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,3,2,2,1,1,1,1,1,1,3,1,2,1,2,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77,24,10,13,16,14,13,11,10
224008,SM,23,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,3,1,1,1,3,3,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,3,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,81,15,10,10,16,18,12,15,11
204024,SM,33,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,west,2,3,3,2,2,2,3,3,3,1,3,2,2,2,1,3,1,2,2,2,3,2,1,2,2,2,1,3,2,4,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,1,1,2,2,1,2,1,1,1,1,3,1,96,24,20,22,13,17,11,13,15
217003,SM,40,41.00 to 50.99 years,Male,High school graduate (including GED),Black,south,2,2,1,2,2,2,3,3,2,2,2,3,1,1,1,2,2,2,1,1,2,3,2,2,2,2,2,1,3,1,2,1,1,1,1,2,1,1,1,2,3,4,4,3,3,2,3,1,3,3,3,1,3,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,107,21,16,20,13,29,19,10,13
204020,SM,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,3,1,1,1,3,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,76,13,13,13,13,15,12,10,10
189087,SM,31,31.00 to 40.99 years,Male,Some college or associate degree,White,south,1,3,2,1,2,2,3,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,3,2,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,73,20,11,13,14,15,10,10,13
189085,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,MultiRacial,south,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,73,13,10,13,11,17,10,12,10
204009,SM,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,1,2,4,2,2,2,1,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,1,2,1,1,3,2,3,1,1,1,3,3,3,3,2,2,2,2,3,2,123,21,21,21,24,19,22,16,25
178047,SM,37,31.00 to 40.99 years,Male,Some college or associate degree,Black,south,2,3,2,1,3,3,1,4,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,4,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,78,22,11,13,14,15,13,12,14
189082,SM,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,south,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,13,11,11,10,14,10,10,10
204019,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,12,10,11,10,10,13,10,10
189086,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,south,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,1,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,1,2,1,3,2,2,2,1,2,2,1,3,2,2,2,2,1,1,2,1,2,2,3,1,2,2,1,2,1,2,1,3,1,1,2,1,1,2,1,1,1,1,1,2,1,98,17,15,15,16,19,17,16,12
190022,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,1,2,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,1,2,3,2,3,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,1,84,17,13,15,17,11,13,15,17
225001,SM,22,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,3,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,71,13,11,14,13,11,11,11,10
209017,SM,30,31.00 to 40.99 years,Female,Bachelor's degree or higher,MultiRacial,south,1,4,1,2,1,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,3,2,2,3,1,2,1,3,2,1,2,2,2,3,4,2,2,2,2,4,4,2,3,2,2,1,2,1,1,2,3,1,2,1,1,1,1,1,1,3,1,2,2,1,2,2,2,1,1,1,1,3,2,119,20,20,21,19,28,17,14,16
190007,SM,25,21.00 to 30.99 years,Male,Bachelor's degree or higher,Hispanic,south,1,1,1,1,2,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,2,3,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,74,15,11,10,16,10,16,11,15
190006,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,south,3,4,2,2,1,2,2,2,2,2,1,2,1,3,1,1,1,2,3,3,1,3,1,3,2,1,2,3,1,3,2,3,2,1,2,2,2,2,4,3,3,4,3,2,1,1,3,1,2,1,2,4,3,4,2,3,4,3,1,2,3,4,2,4,4,1,2,2,1,3,3,1,2,3,4,2,1,4,2,1,136,22,18,20,23,21,28,26,23
190031,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,2,3,2,2,1,3,1,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,3,2,2,3,3,2,2,2,3,2,2,1,2,1,1,1,2,2,2,2,1,3,3,1,3,2,3,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,109,19,16,23,17,22,12,19,11
189091,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,72,12,11,13,15,12,10,11,10
190025,SM,51,51.00 to 64.99 years,Male,Bachelor's degree or higher,Hispanic,west,2,2,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,1,72,15,11,11,16,12,11,11,13
193007,SM,50,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,68,11,11,12,11,14,10,10,11
225008,SM,36,31.00 to 40.99 years,Male,Some college or associate degree,White,south,2,3,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,62,14,11,11,10,10,10,10,11
189089,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,11,10,12,10,10,10,10,10
225007,SM,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,2,3,1,1,1,1,3,3,3,2,2,2,1,1,3,1,1,2,2,1,3,1,1,2,2,1,1,2,2,3,2,2,2,1,3,1,1,1,2,1,2,3,1,3,2,1,3,1,1,3,1,2,1,2,1,2,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,3,2,2,1,1,1,2,2,2,98,20,16,18,16,20,13,15,17
209015,SM,65,65.00 to 99.99 years,Male,High school graduate (including GED),White,midwest,2,4,1,1,1,1,1,3,2,2,3,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,4,2,2,2,2,1,1,2,2,2,1,1,1,2,3,1,1,1,1,3,1,1,1,2,2,2,1,2,1,2,86,18,14,13,11,13,20,15,15
224003,SM,56,51.00 to 64.99 years,Female,Some college or associate degree,White,northeast,2,3,2,2,1,3,1,3,3,2,3,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,4,2,4,3,1,2,1,2,2,2,1,2,1,2,4,1,2,1,4,2,1,2,2,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,2,2,2,102,22,18,21,17,21,13,12,17
190015,SM,43,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,west,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,1,2,1,1,2,2,77,10,14,13,12,14,11,13,17
224004,SM,62,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,northeast,1,3,1,1,1,1,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,4,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,2,3,1,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,1,87,15,14,15,14,16,14,14,15
224002,SM,26,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,2,3,3,1,2,3,2,4,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,3,3,1,2,1,1,1,1,1,1,1,3,2,1,4,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,78,23,10,17,14,15,11,11,14
189084,SM,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,3,1,2,1,1,1,1,2,2,2,3,1,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,1,2,2,2,1,1,3,1,1,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,2,2,3,1,1,1,2,3,1,90,15,16,15,17,15,13,14,17
224015,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,1,1,1,1,2,1,1,1,3,4,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,80,12,16,14,11,13,14,12,13
214006,SM,42,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,south,1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,3,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,2,2,2,2,2,3,2,2,2,1,82,13,14,11,18,11,13,15,20
171016,SM,42,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,west,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,2,3,2,2,2,1,2,2,2,3,1,1,3,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,88,10,14,20,16,17,10,11,10
209023,SM,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,66,13,10,11,10,14,10,11,12
225010,SM,42,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,south,2,3,2,3,2,3,2,3,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,69,23,13,12,11,11,10,12,12
214007,SM,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,2,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,1,75,13,13,11,16,14,11,10,15
225009,SM,42,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,4,3,1,4,2,3,1,4,2,2,2,1,3,1,2,1,4,2,3,4,3,3,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,103,11,12,26,23,20,10,12,11
224007,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,66,12,10,10,10,12,11,13,11
225006,SM,33,31.00 to 40.99 years,Male,High school graduate (including GED),Black,south,2,3,2,4,2,2,1,4,4,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,1,2,4,1,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,81,26,12,12,12,14,16,15,14
225005,SM,21,21.00 to 30.99 years,Male,High school graduate (including GED),Black,south,4,4,2,3,4,4,3,4,3,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,72,32,13,13,11,10,13,12,10
225017,SM,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,2,2,2,3,4,2,1,2,2,2,4,1,2,2,1,3,1,2,2,3,4,4,4,4,4,4,3,2,4,4,4,3,3,1,2,1,1,2,3,2,2,2,1,2,3,2,1,1,1,2,1,1,1,4,1,2,1,1,1,2,3,3,2,4,2,2,4,2,1,4,1,3,1,4,2,1,1,2,2,2,139,22,21,37,22,17,15,27,19
225018,SM,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,2,3,1,1,3,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,3,1,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,73,20,10,15,14,12,11,11,13
225014,SM,53,51.00 to 64.99 years,Female,Some college or associate degree,NativeHawPacIsl,south,1,3,1,1,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,64,17,10,10,12,12,10,10,12
225013,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,NativeHawPacIsl,south,1,2,1,2,2,2,2,3,2,2,2,3,2,1,1,2,3,3,1,2,3,2,3,3,2,1,1,2,3,3,3,1,3,1,3,1,1,1,1,2,2,2,2,2,3,3,3,2,2,3,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,108,19,20,23,17,24,12,12,10
225020,SM,43,41.00 to 50.99 years,Male,Some college or associate degree,White,south,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,67,13,10,12,12,12,10,11,14
225019,SM,30,21.00 to 30.99 years,Female,Some college or associate degree,White,south,1,2,1,2,1,1,1,1,1,2,3,1,1,2,1,2,1,2,2,2,1,1,1,2,1,1,2,2,1,2,2,1,2,1,1,1,1,1,3,2,2,3,1,2,2,2,3,1,2,2,3,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,3,1,1,2,2,2,1,2,2,1,1,1,3,1,96,13,17,14,15,20,16,14,16
204005,SM,29,21.00 to 30.99 years,Male,Some college or associate degree,Hispanic,west,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,62,11,11,10,10,11,10,10,11
224010,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,2,1,2,1,1,2,1,1,1,3,1,3,2,3,1,1,1,1,3,2,3,1,4,1,1,1,1,2,2,2,1,1,1,2,1,1,88,13,13,12,14,14,17,18,14
224018,SM,58,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,northeast,2,3,1,2,1,2,2,1,2,2,1,1,3,1,2,2,2,1,2,2,1,1,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,1,2,2,2,3,2,2,1,1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,3,2,2,2,2,1,2,3,1,91,18,17,14,16,18,12,14,20
225004,SM,51,51.00 to 64.99 years,Male,High school graduate (including GED),White,northeast,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,3,2,1,72,16,12,11,11,16,11,11,15
225003,SM,24,21.00 to 30.99 years,Male,Some college or associate degree,White,northeast,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,4,3,2,3,1,2,1,1,2,1,1,2,3,2,1,1,2,1,1,88,13,13,12,15,15,12,21,15
225012,SM,46,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,1,2,1,2,2,1,2,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,3,2,1,2,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,76,15,14,13,14,14,11,10,15
204021,SM,24,21.00 to 30.99 years,Male,Some college or associate degree,White,west,2,3,1,2,2,1,2,2,2,2,1,3,1,1,1,1,3,4,2,2,1,2,2,1,1,1,1,1,2,3,1,1,3,1,1,1,1,1,4,3,1,1,1,1,1,1,2,1,1,1,2,2,1,3,1,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,91,19,19,15,17,11,17,12,11
209026,SM,29,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,1,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,74,14,13,13,12,14,10,12,13
225011,SM,47,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,2,3,1,2,2,2,1,3,2,2,2,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,75,20,13,15,13,11,10,13,11
225021,SM,69,65.00 to 99.99 years,Female,Some college or associate degree,White,northeast,2,2,1,2,1,1,2,1,2,1,2,2,2,1,2,2,1,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,2,1,1,1,2,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,84,15,16,17,13,15,10,13,15
190023,SM,32,31.00 to 40.99 years,Male,Bachelor's degree or higher,Hispanic,west,2,4,1,1,2,2,1,3,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,3,3,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,1,3,1,1,1,1,1,2,3,2,2,4,2,2,2,1,1,81,18,13,15,15,12,12,14,21
204013,SM,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,2,3,1,2,2,3,3,3,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,70,23,12,11,13,14,10,10,13
209029,SM,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,13,10,11,11,12,11,10,10
224013,SM,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,Hispanic,northeast,1,2,1,1,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,71,14,12,10,12,15,12,10,10
178048,SM,46,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,south,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,2,2,1,68,14,10,11,12,11,11,13,16
