IDNumber,data,Age,age_range,Gender,HighestEducation,Ethnicity,Region,q0013,q0014,q0016,q0018,q0020,q0021,q0023,q0024,q0026,q0027,q0029,q0030,q0031,q0032,q0033,q0034,q0036,q0037,q0040,q0041,q0043,q0044,q0046,q0047,q0049,q0050,q0051,q0053,q0054,q0057,q0058,q0059,q0060,q0061,q0062,q0063,q0064,q0067,q0068,q0069,q0073,q0075,q0076,q0077,q0081,q0082,q0083,q0084,q0086,q0087,q0089,q0090,q0091,q0092,q0093,q0096,q0098,q0099,q0100,q0101,q0103,q0104,q0105,q0106,q0108,q0111,q0113,q0114,q0115,q0117,q0118,q0119,q0122,q0126,q0127,q0128,q0129,q0130,q0131,q0132,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
189100,SM,72,65.00 to 99.99 years,Female,Some college or associate degree,White,south,1,1,2,1,1,2,1,1,2,2,4,2,4,1,3,2,4,3,2,2,4,4,3,4,2,4,4,4,3,4,3,2,3,4,2,2,3,2,2,2,3,1,1,1,1,2,3,3,2,2,4,3,2,2,2,3,2,1,1,2,3,1,4,4,4,3,2,4,3,3,3,3,4,2,4,3,4,4,4,4,160,14,27,36,25,19,22,31,35
189101,SM,59,51.00 to 64.99 years,Male,Some college or associate degree,White,south,2,2,2,2,2,1,1,1,1,3,1,2,1,1,2,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,1,1,2,3,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,86,17,14,17,14,14,14,13,11
189102,SM,66,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,south,2,1,2,1,3,1,2,1,2,2,3,2,2,1,1,2,1,1,2,2,1,1,2,2,3,2,2,2,1,2,2,2,2,4,1,1,2,2,2,1,2,2,3,2,1,2,2,3,1,3,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,3,1,1,1,1,2,1,2,2,2,1,2,2,1,1,104,17,17,18,19,21,14,15,16
190001,SM,67,65.00 to 99.99 years,Female,Bachelor's degree or higher,White,west,1,1,2,1,2,1,2,2,2,1,1,1,2,1,2,1,1,1,3,1,1,2,1,2,2,2,1,2,2,3,2,2,2,2,1,2,2,1,2,1,3,4,3,3,1,4,3,2,2,3,3,2,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,2,1,2,2,106,15,14,18,17,28,15,14,14
190002,SM,70,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,west,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,74,11,10,12,15,14,10,13,10
190003,SM,33,31.00 to 40.99 years,Male,Bachelor's degree or higher,Hispanic,west,1,1,2,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,3,1,3,4,4,1,1,1,2,1,1,3,2,1,2,1,1,2,4,2,3,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,3,4,1,1,1,1,1,1,1,1,1,1,100,14,13,16,19,21,13,18,10
190004,SM,36,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,northeast,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,71,13,10,12,13,15,10,11,11
190005,SM,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,1,1,2,1,1,1,2,1,2,1,2,1,3,1,1,1,2,2,2,1,2,3,2,3,3,2,2,2,2,2,1,2,2,4,2,1,1,1,1,1,1,4,2,4,2,3,2,2,2,2,2,2,1,1,2,2,1,2,2,3,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,109,13,16,23,16,24,18,12,16
190006,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,south,2,3,3,3,1,1,1,2,3,3,3,1,3,4,4,2,3,2,4,3,2,1,4,3,1,2,2,4,3,3,2,4,3,2,2,1,1,4,3,4,3,1,1,1,2,3,1,1,1,1,4,4,2,4,3,4,3,1,3,3,3,1,1,4,3,1,3,3,3,4,3,4,3,2,1,1,1,2,1,1,152,22,29,25,26,15,31,26,19
190007,SM,25,21.00 to 30.99 years,Male,Bachelor's degree or higher,Hispanic,south,1,1,1,3,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,1,1,1,2,3,1,2,3,3,1,1,1,2,2,1,2,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1,84,15,11,14,19,14,14,12,13
190008,SM,30,21.00 to 30.99 years,Female,Some college or associate degree,Hispanic,south,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,3,2,2,1,3,2,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,1,2,1,1,2,1,1,1,2,2,2,2,86,15,15,16,13,14,13,15,15
190009,SM,36,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,south,3,3,1,3,3,3,1,1,1,3,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,104,22,19,20,15,16,22,12,17
190010,SM,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,1,3,1,1,3,1,2,2,2,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,1,2,3,2,1,1,2,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,107,19,18,19,21,18,15,16,20
190011,SM,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,Hispanic,west,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,2,3,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,79,15,11,15,16,12,12,13,19
190012,SM,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,Hispanic,west,2,1,3,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,3,2,2,4,2,4,1,1,1,1,2,1,1,2,1,1,2,1,1,3,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,3,2,1,1,1,2,2,1,1,1,1,1,2,90,16,12,14,21,15,13,15,13
190013,SM,32,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,west,1,1,3,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,3,2,1,2,1,1,2,2,2,1,1,1,1,2,2,4,2,3,1,2,2,1,1,3,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,89,14,14,14,20,16,11,14,11
190014,SM,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,1,1,2,2,2,4,3,1,2,1,1,1,1,1,1,2,2,2,4,2,2,2,3,2,2,1,1,1,1,4,1,2,2,1,1,4,4,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,3,2,1,1,1,1,4,1,3,1,1,3,2,2,3,2,1,1,96,19,17,19,18,12,14,16,19
190015,SM,43,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,west,2,2,2,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,87,16,14,16,15,14,12,16,19
190016,SM,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,2,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,89,11,15,19,17,14,12,12,10
190017,SM,33,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,west,1,2,2,3,3,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,71,20,10,14,11,13,11,12,11
190018,SM,37,31.00 to 40.99 years,Female,High school graduate (including GED),Hispanic,west,2,3,2,3,3,2,2,2,3,2,2,2,3,1,1,2,1,1,2,2,2,3,2,2,2,1,2,1,1,2,1,2,2,4,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,1,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,91,24,17,18,15,12,11,18,17
190022,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,1,1,3,1,1,2,1,1,2,3,2,1,3,1,2,2,3,1,1,1,1,4,2,2,3,2,2,3,2,3,2,3,3,3,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,2,1,3,1,2,1,1,4,1,1,2,1,4,2,3,2,4,3,1,4,3,3,2,3,1,3,3,110,16,17,24,18,13,14,24,26
190023,SM,32,31.00 to 40.99 years,Male,Bachelor's degree or higher,Hispanic,west,1,2,3,2,3,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,3,1,2,1,3,1,3,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,1,1,2,1,2,2,1,1,2,2,1,2,78,18,11,16,14,13,10,14,16
190024,SM,26,21.00 to 30.99 years,Male,Some college or associate degree,Hispanic,west,2,2,3,3,2,2,1,2,3,3,4,1,4,1,1,1,1,1,2,2,2,3,1,1,3,1,4,3,1,2,2,3,2,4,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,94,23,18,21,19,13,10,13,12
190025,SM,51,51.00 to 64.99 years,Male,Bachelor's degree or higher,Hispanic,west,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,1,3,2,2,2,3,2,3,1,2,1,1,1,1,3,2,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,1,3,2,2,2,2,3,2,1,96,21,15,19,17,18,11,16,20
190026,SM,33,31.00 to 40.99 years,Female,Some college or associate degree,MultiRacial,west,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,1,4,1,2,3,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,79,13,10,12,13,20,10,14,11
190027,SM,42,41.00 to 50.99 years,Male,Bachelor's degree or higher,Black,west,2,2,1,3,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,4,2,2,2,1,1,1,1,2,1,3,4,4,1,2,4,1,1,1,4,2,1,2,2,1,3,1,1,4,1,2,1,1,1,2,1,1,2,1,4,1,4,1,4,4,1,2,2,2,3,1,1,3,1,1,1,1,1,1,111,15,13,17,22,21,13,25,14
190029,SM,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,2,1,2,1,3,1,1,2,4,2,2,1,4,2,4,2,4,2,2,1,3,3,2,4,2,4,4,4,3,4,3,2,2,4,2,1,1,2,4,1,2,1,1,1,1,1,2,3,1,1,4,2,1,1,1,2,1,1,1,1,4,2,2,4,4,4,1,3,1,4,2,3,2,1,1,1,4,1,4,4,137,19,24,33,22,14,15,29,23
190030,SM,42,41.00 to 50.99 years,Male,Some college or associate degree,Hispanic,west,2,3,1,3,3,1,1,1,2,1,1,2,1,2,1,2,2,1,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,2,1,2,3,1,2,1,1,4,2,2,2,4,2,2,2,3,2,2,2,2,1,1,2,1,2,2,1,1,1,1,2,3,1,1,1,2,2,1,3,1,2,2,1,1,1,1,99,18,15,13,16,24,17,14,15
190031,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,2,2,2,1,2,1,1,1,1,3,3,1,3,1,1,1,1,1,2,1,1,1,3,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,1,2,2,1,2,2,1,1,1,1,1,1,88,16,15,15,13,18,11,16,13
190032,SM,48,41.00 to 50.99 years,Female,Some college or associate degree,Other,west,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,4,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,72,11,10,11,14,16,11,10,10
190033,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,1,1,2,2,2,1,1,1,1,3,2,2,2,1,1,2,2,1,2,1,1,4,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,1,1,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,2,3,1,2,1,2,2,2,1,2,2,1,2,1,2,2,103,15,16,19,19,16,17,16,17
190034,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,2,1,2,2,3,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,3,3,1,1,1,2,3,3,4,2,1,1,4,1,1,1,4,1,1,2,1,1,2,1,1,3,1,3,1,1,1,2,1,1,1,1,3,1,1,2,2,4,1,4,4,2,2,2,3,3,2,2,3,2,2,4,103,20,12,16,21,17,13,24,25
190047,SM,24,21.00 to 30.99 years,Female,Some college or associate degree,Black,west,2,1,2,1,2,1,3,2,2,2,2,2,4,1,3,2,4,4,4,3,2,1,2,4,4,2,3,3,1,4,2,3,3,4,2,2,2,4,3,1,3,3,1,2,1,3,4,2,2,2,3,2,2,2,3,4,2,2,2,2,2,1,1,4,1,2,1,2,4,3,2,2,4,3,3,2,4,2,3,2,149,18,29,26,26,23,24,21,27
190048,SM,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,Black,west,2,2,2,3,3,2,2,1,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,3,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,3,1,1,2,2,2,1,1,2,2,3,3,2,94,22,19,18,17,14,11,15,20
190049,SM,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,1,1,2,1,2,1,1,1,1,2,3,1,4,1,1,1,1,2,2,1,2,2,2,2,1,1,3,3,2,1,1,3,2,4,1,2,1,1,1,1,3,3,1,1,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,2,4,2,1,1,3,3,1,1,1,1,1,1,1,2,1,103,13,17,19,17,19,10,21,13
190051,SM,36,31.00 to 40.99 years,Male,Bachelor's degree or higher,Hispanic,west,2,2,2,2,2,2,2,2,3,1,1,2,2,1,2,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,3,1,2,1,2,1,1,1,3,1,1,1,3,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,2,94,20,15,17,16,16,16,14,16
190053,SM,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,2,2,1,1,4,2,1,1,1,2,2,1,3,1,1,1,1,2,1,1,2,3,2,1,3,1,2,2,2,1,2,1,1,4,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,1,91,17,14,19,16,17,11,14,14
190054,SM,42,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,west,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,3,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,84,15,13,14,16,14,14,13,19
190055,SM,41,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,1,1,2,1,1,2,1,1,2,3,1,2,3,1,1,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,3,1,3,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,4,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,92,15,16,16,17,14,13,16,12
190061,SM,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,1,2,2,1,2,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,2,76,17,10,16,11,14,13,12,14
190071,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,63,15,11,12,10,10,10,10,13
190073,SM,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,west,1,1,3,2,2,3,2,2,4,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,71,22,14,13,13,11,10,10,10
190074,SM,49,41.00 to 50.99 years,Male,Some college or associate degree,Other,west,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68,11,10,10,14,14,10,10,10
190079,SM,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,2,2,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,1,2,1,3,3,1,2,2,3,4,4,2,4,2,2,3,3,1,4,1,1,3,1,1,3,2,3,2,2,3,1,2,1,2,1,1,1,1,2,1,1,4,3,1,1,1,1,1,1,1,1,1,1,3,2,2,1,4,3,2,3,1,1,112,16,16,28,21,20,17,10,22
190080,SM,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,Asian,west,1,2,1,2,3,2,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,1,2,3,1,1,2,1,1,1,1,2,4,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,2,1,1,1,81,18,13,15,14,15,11,13,13
190081,SM,59,51.00 to 64.99 years,Male,Bachelor's degree or higher,Asian,west,1,1,4,1,3,1,1,1,2,1,3,2,4,1,1,1,1,1,2,1,2,2,1,1,2,1,2,3,2,3,2,2,3,4,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,94,16,17,19,20,12,13,13,11
190082,SM,58,51.00 to 64.99 years,Female,Bachelor's degree or higher,Asian,west,1,1,3,1,1,1,1,1,2,1,4,2,4,1,1,1,2,2,2,2,3,4,2,2,3,2,3,4,3,4,2,2,3,4,1,1,4,1,1,2,3,3,2,2,2,2,3,3,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,3,1,2,1,2,2,2,1,1,1,1,2,2,2,2,123,13,21,30,21,23,12,16,16
190084,SM,41,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,west,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,74,13,12,12,13,14,11,12,12
190085,SM,41,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,west,2,2,2,3,3,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,2,3,2,2,2,2,3,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,4,2,2,2,1,1,1,1,83,18,12,19,16,12,10,14,17
190086,SM,26,21.00 to 30.99 years,Male,High school graduate (including GED),Other,west,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,63,11,10,10,10,13,10,10,11
190092,SM,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,1,1,4,2,1,1,1,1,2,2,1,1,2,1,2,1,1,1,3,2,2,1,2,2,1,1,3,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,3,2,1,1,3,2,2,1,1,3,2,2,1,1,1,1,1,87,16,15,16,13,12,14,17,14
190096,SM,59,51.00 to 64.99 years,Female,Some college or associate degree,Black,west,2,2,2,3,2,2,2,2,2,3,2,2,2,1,1,2,1,4,2,2,3,3,1,3,3,3,4,3,3,2,3,3,4,4,3,3,2,2,1,1,2,3,1,2,2,3,3,2,3,2,2,2,1,1,1,3,1,1,1,1,1,2,3,3,3,2,4,3,1,3,3,2,2,4,2,2,3,2,4,1,135,22,19,28,26,23,14,25,25
190097,SM,33,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,west,2,2,2,3,3,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,3,1,2,3,2,2,1,1,2,2,2,2,3,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,2,1,1,2,1,2,1,2,2,2,4,2,2,2,2,1,2,2,2,1,96,20,19,18,16,13,14,16,20
190098,SM,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,2,2,3,2,2,2,1,1,2,2,2,1,2,1,2,1,2,2,3,1,2,2,1,2,2,2,2,2,2,2,1,3,2,2,1,1,2,1,1,1,2,3,1,2,1,3,2,2,1,3,3,2,1,2,2,3,2,1,1,1,1,1,1,2,2,3,1,3,2,3,2,2,3,2,2,1,2,1,2,2,108,19,17,19,15,20,18,19,19
190100,SM,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,1,2,3,1,2,1,1,1,1,2,1,1,2,1,2,3,2,2,2,2,3,2,1,2,2,2,3,3,3,3,2,3,4,3,3,3,3,2,2,1,1,3,1,2,2,3,3,2,1,4,3,2,1,1,1,3,1,1,1,1,1,2,3,3,2,2,1,1,3,2,2,1,2,3,2,2,4,3,2,2,125,15,18,24,26,22,15,20,23
190101,SM,34,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,west,1,3,2,3,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,78,17,11,15,14,12,13,13,14
190102,SM,27,21.00 to 30.99 years,Female,Some college or associate degree,Hispanic,west,1,2,2,3,1,1,1,1,2,2,2,2,3,1,1,1,1,1,2,1,1,2,1,2,1,1,1,3,1,3,2,3,1,3,2,2,2,3,1,1,1,2,1,2,4,2,4,2,1,3,2,1,3,2,1,2,2,1,2,1,1,2,2,2,1,2,1,4,3,2,1,1,2,2,1,1,1,1,1,2,110,16,15,16,20,22,17,20,13
190103,SM,33,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,west,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,3,2,2,2,1,2,2,2,2,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,1,1,3,2,2,1,2,2,1,1,2,1,1,1,101,18,16,18,19,19,14,15,14
190104,SM,48,41.00 to 50.99 years,Female,Bachelor's degree or higher,Hispanic,west,1,2,2,1,3,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,2,3,1,2,1,1,2,2,1,3,1,2,1,3,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,83,16,12,18,13,17,11,12,13
190105,SM,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,Black,west,2,2,2,1,2,2,2,2,1,3,2,2,4,2,1,2,1,2,2,1,2,1,1,2,1,1,4,1,1,2,3,4,1,4,1,1,2,1,1,1,1,1,1,1,1,1,3,3,1,1,1,2,1,1,1,2,3,1,1,1,4,1,1,1,1,2,1,2,2,2,1,1,3,2,2,1,3,4,3,4,99,19,19,16,19,14,14,17,24
190112,SM,38,31.00 to 40.99 years,Female,Bachelor's degree or higher,Other,west,2,1,2,2,1,2,1,1,1,2,2,3,4,1,2,2,1,3,2,2,1,4,1,4,1,1,1,1,2,2,1,1,2,2,3,1,1,1,1,1,2,4,2,3,2,4,1,1,4,3,3,1,1,1,1,3,1,1,1,1,1,2,2,2,3,3,2,1,1,4,2,1,2,2,2,1,1,1,2,2,115,15,22,18,14,26,14,21,16
