IDNumber,data,Age,age_range,Gender,HighestEducation,Ethnicity,Region,q0014,q0015,q0016,q0022,q0023,q0024,q0025,q0026,q0027,q0028,q0029,q0031,q0033,q0034,q0036,q0037,q0039,q0040,q0041,q0042,q0043,q0045,q0046,q0047,q0048,q0050,q0053,q0055,q0056,q0057,q0058,q0060,q0061,q0063,q0064,q0065,q0066,q0069,q0071,q0072,q0073,q0074,q0075,q0076,q0079,q0080,q0081,q0084,q0086,q0087,q0088,q0090,q0091,q0092,q0094,q0095,q0096,q0097,q0099,q0100,q0103,q0105,q0107,q0108,q0109,q0110,q0111,q0112,q0113,q0114,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0129,q0131,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
176028,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,76,20,12,15,14,15,10,10,10,48,57,48,52,51,52,39,39,37
176031,SM,22,21.00 to 30.99 years,Female,Some college or associate degree,Asian,west,2,3,3,1,1,1,2,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,3,4,2,4,1,3,2,2,2,2,2,2,2,2,2,1,3,2,1,3,2,1,2,1,3,2,1,2,2,2,1,2,1,3,2,2,2,2,2,2,1,1,2,1,2,1,1,1,2,2,3,2,1,2,2,2,2,2,113,17,17,25,20,18,19,14,20,64,52,59,66,63,58,63,56,61
176035,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,2,3,1,1,2,1,2,3,2,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,1,1,2,2,2,2,2,87,18,15,15,15,15,13,14,17,53,53,55,52,55,52,54,56,57
176040,SM,37,31.00 to 40.99 years,Female,High school graduate (including GED),Hispanic,west,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,3,1,1,2,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,88,14,15,17,14,15,12,15,18,54,45,55,56,51,52,51,58,58
176042,SM,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,3,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,2,1,90,15,13,16,13,20,12,16,13,55,47,51,54,48,61,51,59,49
176043,SM,66,65.00 to 99.99 years,Male,Some college or associate degree,Asian,west,3,3,1,2,1,2,3,3,3,2,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,3,2,1,1,1,1,1,2,1,2,3,2,2,2,2,3,2,1,1,2,1,1,1,2,1,1,1,1,1,1,3,2,2,2,2,2,2,2,1,2,2,1,2,3,3,2,2,1,1,2,97,23,14,17,15,20,11,20,19,58,61,53,56,55,61,47,63,60
178001,SM,40,31.00 to 40.99 years,Female,Some college or associate degree,Black,south,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,12,10,10,11,15,10,10,10,40,40,38,35,41,52,39,39,37
178002,SM,29,21.00 to 30.99 years,Female,Some college or associate degree,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,10,10,10,10,10,10,10,10,29,31,38,35,34,36,39,39,37
178003,SM,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,1,3,1,1,1,2,1,3,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,3,3,1,2,1,1,1,1,1,1,3,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,1,1,1,1,2,1,2,2,2,100,17,16,17,15,18,18,16,15,59,52,57,56,55,58,63,59,53
178004,SM,28,21.00 to 30.99 years,Female,Some college or associate degree,White,south,2,2,1,2,1,1,1,2,2,2,1,1,2,1,1,2,1,2,2,1,2,2,1,2,1,1,1,3,2,3,2,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,78,16,14,18,12,13,11,10,10,49,50,53,57,45,48,47,39,37
178010,SM,52,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,south,1,3,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,75,14,12,12,15,11,13,12,17,47,45,48,45,55,42,54,51,57
178012,SM,28,21.00 to 30.99 years,Female,Some college or associate degree,Black,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,10,10,12,11,14,10,13,10,44,31,38,45,41,50,39,54,37
178047,SM,37,31.00 to 40.99 years,Male,Some college or associate degree,Black,south,2,3,2,1,3,3,1,4,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,4,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,78,22,11,13,14,15,13,12,14,49,60,44,48,51,52,54,51,51
178048,SM,46,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,south,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,2,2,1,68,14,10,11,12,11,11,13,16,42,45,38,42,45,42,47,54,55
178049,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,south,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,69,11,11,12,14,11,11,10,11,42,36,44,45,51,42,47,39,43
178053,SM,45,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,south,1,3,1,2,1,2,1,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,3,2,1,1,2,2,3,2,3,2,2,2,1,1,2,3,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,3,1,1,1,3,2,3,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,108,17,16,19,20,18,15,20,16,62,52,57,59,63,58,58,63,55
178057,SM,53,51.00 to 64.99 years,Female,Some college or associate degree,White,south,2,4,2,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,70,28,10,12,13,12,10,13,12,44,70,38,45,48,45,39,54,46
178058,SM,42,41.00 to 50.99 years,Female,High school graduate (including GED),White,south,2,3,1,2,1,2,1,2,2,2,1,1,2,1,2,2,1,3,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,3,2,2,2,3,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,2,2,3,2,2,2,2,2,2,90,18,16,13,14,20,12,15,20,55,53,57,48,51,61,51,58,61
178059,SM,44,41.00 to 50.99 years,Male,High school graduate (including GED),White,south,1,3,1,3,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,3,2,1,1,1,3,2,1,2,1,1,3,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,3,2,3,1,1,81,16,12,18,15,13,13,10,18,51,50,48,57,55,48,54,39,58
178060,SM,47,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67,10,11,12,11,13,10,10,10,41,31,44,45,41,48,39,39,37
178061,SM,27,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,south,2,4,2,2,2,3,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,3,2,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,1,2,1,2,1,1,79,23,13,17,15,12,11,11,15,50,61,51,56,55,45,47,46,53
178062,SM,49,41.00 to 50.99 years,Female,Some college or associate degree,White,south,1,1,1,1,1,2,1,3,1,1,2,2,1,1,1,2,1,3,2,1,2,3,2,2,2,2,2,3,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,92,13,16,21,13,15,12,15,11,56,42,57,62,48,52,51,58,43
178063,SM,86,65.00 to 99.99 years,Male,Bachelor's degree or higher,Other,south,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,67,11,10,12,12,12,11,10,11,41,36,38,45,45,45,47,39,43
178064,SM,52,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,south,1,4,2,2,1,3,2,4,1,4,4,2,1,1,1,2,1,1,2,1,2,1,1,4,1,1,1,4,4,4,4,1,1,3,1,1,1,2,1,3,2,3,3,4,4,1,2,1,1,4,1,1,1,1,1,1,1,4,1,1,2,1,4,2,4,1,1,1,1,4,3,2,2,4,2,4,1,4,2,2,116,24,16,23,18,25,13,21,26,64,63,57,64,60,66,54,64,69
178065,SM,51,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,south,2,1,1,2,2,2,1,3,1,1,2,2,1,1,1,2,1,2,2,1,3,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,3,3,1,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,89,16,15,19,12,22,11,10,13,54,50,55,59,45,63,47,39,49
178066,SM,81,65.00 to 99.99 years,Female,Some college or associate degree,White,south,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,2,1,1,1,3,2,2,2,1,1,1,3,1,1,1,1,2,1,2,1,2,1,2,2,1,2,2,1,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,3,2,2,1,2,1,1,2,2,90,11,16,15,14,16,12,17,18,55,36,57,52,51,54,51,61,58
178071,SM,38,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,south,1,3,1,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,3,2,2,75,16,11,14,14,10,15,11,17,47,50,44,50,51,36,58,46,57
189077,SM,47,41.00 to 50.99 years,Male,Did not complete high school (no diploma),Hispanic,south,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,64,11,11,10,10,11,10,12,11,38,36,44,35,34,42,39,51,43
189082,SM,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,south,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,13,11,11,10,14,10,10,10,40,42,44,42,34,50,39,39,37
189087,SM,31,31.00 to 40.99 years,Male,Some college or associate degree,White,south,1,3,2,1,2,2,3,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,3,2,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,73,20,11,13,14,15,10,10,13,46,57,44,48,51,52,39,39,49
189089,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,11,10,12,10,10,10,10,10,35,36,38,45,34,36,39,39,37
189092,SM,26,21.00 to 30.99 years,Male,Some college or associate degree,White,south,2,3,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,18,10,11,12,10,13,10,10,40,53,38,42,45,36,54,39,37
189093,SM,25,21.00 to 30.99 years,Male,High school graduate (including GED),White,south,1,3,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,3,2,3,1,1,2,1,1,1,1,1,3,3,2,2,2,2,2,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,88,13,14,16,15,18,12,13,16,54,42,53,54,55,58,51,54,55
189096,SM,29,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,2,3,1,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,3,2,3,2,2,1,1,1,1,2,3,2,2,4,3,3,2,2,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,94,19,12,19,18,24,10,11,14,57,55,48,59,60,65,39,46,51
189097,SM,73,65.00 to 99.99 years,Male,Some college or associate degree,White,south,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,70,15,10,12,12,12,12,12,14,44,47,38,45,45,45,51,51,51
189098,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,2,2,1,2,1,3,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,3,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,80,17,12,14,13,17,13,11,13,50,52,48,50,48,56,54,46,49
189099,SM,73,65.00 to 99.99 years,Female,Some college or associate degree,White,south,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,2,1,2,1,1,1,3,1,2,1,2,4,4,1,1,2,1,1,1,1,2,4,2,2,2,4,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,3,2,1,1,1,1,2,1,3,2,2,2,1,3,1,1,1,2,3,2,98,11,15,15,18,21,12,17,18,58,36,55,52,60,62,51,61,58
189101,SM,59,51.00 to 64.99 years,Male,Some college or associate degree,White,south,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,70,10,12,11,11,12,11,13,11,44,31,48,42,41,45,47,54,43
189102,SM,66,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,south,1,2,1,2,1,1,1,1,2,1,3,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,88,13,15,18,13,14,14,14,16,54,42,55,57,48,50,56,56,55
190002,SM,70,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,west,2,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,2,1,1,1,2,2,1,3,1,1,2,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,81,14,12,12,13,16,15,13,12,51,45,48,45,48,54,58,54,46
190004,SM,36,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,northeast,2,3,1,2,1,1,2,1,2,2,3,2,1,1,1,2,1,2,2,2,2,1,2,3,1,1,1,2,1,3,3,2,1,1,2,1,1,1,1,2,2,3,1,2,1,2,2,2,2,2,3,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,2,2,1,96,17,17,17,15,19,16,12,16,57,52,59,56,55,59,60,51,55
190008,SM,30,21.00 to 30.99 years,Female,Some college or associate degree,Hispanic,south,1,3,1,1,2,3,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,1,1,1,1,3,2,3,1,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,81,17,12,14,15,16,13,11,13,51,52,48,50,55,54,54,46,49
190009,SM,36,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,south,2,4,1,2,1,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,3,2,2,1,1,1,1,1,1,3,1,2,1,2,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77,24,10,13,16,14,13,11,10,49,63,38,48,57,50,54,46,37
190014,SM,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,2,3,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,63,19,10,10,11,11,11,10,11,37,55,38,35,41,42,47,39,43
190015,SM,43,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,west,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,1,2,1,1,2,2,77,10,14,13,12,14,11,13,17,49,31,53,48,45,50,47,54,57
190017,SM,33,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,west,1,3,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,69,16,12,10,14,13,10,10,11,42,50,48,35,51,48,39,39,43
190018,SM,37,31.00 to 40.99 years,Female,High school graduate (including GED),Hispanic,west,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,70,12,12,12,11,14,10,11,10,44,40,48,45,41,50,39,46,37
190022,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,1,2,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,1,2,3,2,3,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,1,84,17,13,15,17,11,13,15,17,52,52,51,52,59,42,54,58,57
190024,SM,26,21.00 to 30.99 years,Male,Some college or associate degree,Hispanic,west,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,65,13,10,11,12,12,10,10,13,39,42,38,42,45,45,39,39,49
190026,SM,33,31.00 to 40.99 years,Female,Some college or associate degree,MultiRacial,west,2,1,1,2,1,2,1,2,4,2,1,2,2,3,3,2,3,2,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,2,1,1,2,4,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,3,2,2,89,18,21,13,11,16,15,13,20,54,53,64,48,41,54,58,54,61
190028,SM,29,21.00 to 30.99 years,Male,Some college or associate degree,Hispanic,west,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,63,13,10,11,11,11,10,10,10,37,42,38,42,41,42,39,39,37
190030,SM,42,41.00 to 50.99 years,Male,Some college or associate degree,Hispanic,west,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,1,2,2,3,2,1,2,1,3,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,79,11,14,18,13,14,10,10,11,50,36,53,57,48,50,39,39,43
190032,SM,48,41.00 to 50.99 years,Female,Some college or associate degree,Other,west,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,12,10,10,10,10,10,10,10,29,40,38,35,34,36,39,39,37
190055,SM,41,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,2,1,1,2,2,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,69,17,10,11,11,10,17,10,14,42,52,38,42,41,36,62,39,51
190071,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,1,3,1,1,2,1,3,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,70,17,11,10,15,14,10,10,11,44,52,44,35,55,50,39,39,43
190073,SM,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,west,1,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,14,10,10,10,10,10,11,10,33,45,38,35,34,36,39,46,37
190074,SM,49,41.00 to 50.99 years,Male,Some college or associate degree,Other,west,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67,13,10,10,12,15,10,10,10,41,42,38,35,45,52,39,39,37
