IDNumber,data,Age,age_range,Gender,HighestEducation,Ethnicity,Region,q0013,q0014,q0016,q0018,q0020,q0021,q0023,q0024,q0026,q0027,q0029,q0030,q0031,q0032,q0033,q0034,q0036,q0037,q0040,q0041,q0043,q0044,q0046,q0047,q0049,q0050,q0051,q0053,q0054,q0057,q0058,q0059,q0060,q0061,q0062,q0063,q0064,q0067,q0068,q0069,q0073,q0075,q0076,q0077,q0081,q0082,q0083,q0084,q0086,q0087,q0089,q0090,q0091,q0092,q0093,q0096,q0098,q0099,q0100,q0101,q0103,q0104,q0105,q0106,q0108,q0111,q0113,q0114,q0115,q0117,q0118,q0119,q0122,q0126,q0127,q0128,q0129,q0130,q0131,q0132,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
254009,SM,64,51.00 to 64.99 years,Female,Some college or associate degree,White,midwest,1,1,2,1,1,1,2,1,2,2,3,3,2,1,2,3,3,3,2,2,2,3,2,3,2,2,4,2,2,2,2,2,3,4,1,4,3,2,3,2,3,3,4,3,3,3,3,4,2,4,2,2,1,2,1,2,1,1,1,1,2,2,3,3,2,3,2,3,3,2,3,3,2,3,3,3,2,3,2,3,145,14,24,24,26,32,14,25,27,68,40,66,60,67,75,53,66,68
254010,SM,50,41.00 to 50.99 years,Male,Some college or associate degree,Black,midwest,1,2,2,3,2,1,1,1,1,3,1,2,3,1,1,1,2,1,4,1,2,2,2,2,2,2,3,1,2,1,1,2,3,3,1,1,1,1,1,1,1,3,1,1,1,3,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,92,17,17,19,15,17,12,12,17,48,48,54,52,45,50,46,40,53
254011,SM,27,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,midwest,2,2,1,3,3,2,1,1,1,3,1,1,2,2,2,2,1,3,1,2,2,2,2,3,2,1,2,2,1,2,2,3,3,4,3,1,2,2,1,1,1,3,1,1,3,1,1,1,1,2,1,4,1,1,2,1,1,1,1,2,2,3,1,2,2,1,1,1,1,2,2,4,3,1,2,2,1,3,4,4,104,19,17,19,22,15,15,16,26,53,53,54,52,61,45,55,51,66
254013,SM,37,31.00 to 40.99 years,Female,High school graduate (including GED),White,midwest,2,3,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,1,2,1,1,2,3,2,3,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,80,15,10,15,16,16,11,12,14,41,43,32,44,48,48,42,40,46
254014,SM,42,41.00 to 50.99 years,Female,Some college or associate degree,Hispanic,midwest,2,1,2,2,1,2,1,1,4,2,1,1,1,1,2,2,4,3,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,3,1,1,1,3,2,2,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,2,3,2,85,18,18,13,13,16,12,13,18,44,51,56,39,39,48,46,43,55
254016,SM,36,31.00 to 40.99 years,Female,Some college or associate degree,MultiRacial,midwest,1,2,2,1,1,3,2,1,2,3,2,1,2,1,2,2,2,2,2,3,3,3,2,3,4,1,4,3,2,3,2,3,1,2,1,1,2,1,1,1,1,4,1,4,2,1,2,3,1,2,1,2,1,1,1,2,1,1,1,1,1,3,1,2,3,1,1,1,1,2,2,1,3,2,1,1,2,2,2,2,111,18,19,28,15,21,12,16,18,56,51,58,66,45,59,46,51,55
254017,SM,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,2,2,2,2,1,2,1,1,2,2,1,2,3,1,1,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,2,2,2,2,1,1,3,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,92,17,16,19,16,18,12,11,13,48,48,52,52,48,52,46,36,43
254018,SM,28,21.00 to 30.99 years,Male,High school graduate (including GED),White,midwest,2,3,3,2,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,3,2,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,74,20,10,13,15,15,11,10,11,37,55,32,39,45,45,42,32,36
254020,SM,59,51.00 to 64.99 years,Male,Some college or associate degree,White,midwest,2,1,2,1,2,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,3,2,3,3,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,2,3,2,1,1,1,2,2,1,2,2,2,1,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,96,17,10,24,17,14,17,14,12,50,48,32,60,51,43,60,46,40
254026,SM,34,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,midwest,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,2,1,1,2,1,1,1,2,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,79,15,11,14,14,17,10,13,12,40,43,37,41,43,50,37,43,40
254028,SM,36,31.00 to 40.99 years,Female,Some college or associate degree,White,midwest,2,2,2,2,2,2,2,1,1,3,1,1,3,1,1,1,2,1,3,2,2,3,2,1,3,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,3,1,2,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,3,1,4,1,3,1,1,2,1,1,1,3,1,2,2,93,19,16,19,11,14,13,20,15,48,53,52,52,32,43,50,59,48
254031,SM,58,51.00 to 64.99 years,Male,Some college or associate degree,White,midwest,2,2,1,1,2,1,2,2,2,3,2,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,1,2,2,1,2,2,4,1,3,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,4,1,1,2,1,2,2,2,1,1,1,1,1,86,18,14,14,18,12,13,15,14,44,51,47,41,53,37,50,49,46
254034,SM,36,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,midwest,2,2,3,2,2,2,2,1,1,3,2,2,4,1,1,2,2,1,2,2,1,4,2,2,3,1,4,3,4,4,1,2,2,3,1,1,2,1,2,1,3,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,2,3,3,2,1,2,2,1,1,4,1,4,3,110,20,19,28,16,17,11,19,21,56,55,58,66,48,50,42,57,60
260002,SM,65,65.00 to 99.99 years,Male,Some college or associate degree,White,south,2,3,3,3,3,1,1,3,1,3,1,2,3,1,1,1,2,2,2,1,2,2,2,2,2,2,2,3,3,1,2,4,2,3,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2,3,1,2,2,2,1,2,1,2,1,1,1,104,23,16,21,22,17,11,17,15,53,61,52,56,61,50,42,53,48
260003,SM,39,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,1,1,3,2,2,1,1,1,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,3,1,3,1,2,2,1,2,2,1,1,2,1,2,2,101,16,21,22,14,10,18,16,16,52,46,62,57,43,30,62,51,51
260005,SM,34,31.00 to 40.99 years,Male,Some college or associate degree,White,south,2,1,3,1,3,1,2,1,3,2,2,2,2,1,1,2,2,2,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,4,2,1,2,1,1,1,2,2,2,1,1,1,3,3,1,3,2,1,1,1,2,2,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,105,19,17,20,18,19,15,16,21,54,53,54,54,53,55,55,51,60
260007,SM,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,south,1,1,2,2,3,3,1,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,2,2,3,2,3,1,2,1,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,81,19,11,18,15,15,10,12,13,41,53,37,50,45,45,37,40,43
260008,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,2,2,1,1,1,1,1,1,3,1,3,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,3,1,2,1,1,3,1,1,1,4,4,1,2,1,2,3,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,4,1,1,1,2,1,1,1,1,1,1,92,14,14,13,16,21,12,16,11,48,40,47,39,48,59,46,51,36
260009,SM,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,3,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,1,2,94,12,14,18,17,17,12,16,16,49,34,47,50,51,50,46,51,51
260010,SM,34,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,4,4,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,63,18,11,11,11,10,10,10,10,28,51,37,33,32,30,37,32,33
260012,SM,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,2,3,2,3,1,2,1,1,1,3,2,1,2,1,1,1,1,1,1,2,3,2,2,2,1,1,2,3,2,2,1,2,2,3,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,91,19,13,20,14,15,15,14,11,47,53,44,54,43,45,55,46,36
260014,SM,35,31.00 to 40.99 years,Male,Some college or associate degree,White,south,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,3,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,2,2,2,1,1,1,2,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,79,13,12,14,11,17,15,10,11,40,37,40,41,32,50,55,32,36
260016,SM,41,41.00 to 50.99 years,Male,High school graduate (including GED),White,south,1,1,2,1,1,3,3,1,4,1,1,2,2,2,1,1,2,2,2,2,1,2,2,4,2,2,1,1,1,2,1,1,2,2,2,3,2,2,1,1,4,2,2,2,1,2,2,4,1,4,4,2,2,2,2,4,4,1,4,1,4,1,1,1,1,2,1,4,4,1,4,3,1,2,1,2,2,4,1,2,122,18,17,18,17,24,26,20,22,61,51,54,50,51,64,71,59,61
260017,SM,31,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,1,1,2,1,1,1,1,1,2,1,1,2,4,1,2,2,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,4,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,3,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,111,12,20,19,19,18,19,16,20,56,34,60,52,55,52,63,51,58
260018,SM,38,31.00 to 40.99 years,Female,High school graduate (including GED),White,south,2,2,1,2,2,2,2,2,2,2,3,2,3,1,1,2,1,1,3,2,1,1,1,3,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,4,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,3,1,1,2,1,2,2,2,2,2,2,92,19,19,16,13,15,13,16,17,48,53,58,46,39,45,50,51,53
260019,SM,36,31.00 to 40.99 years,Male,High school graduate (including GED),White,south,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,85,18,15,15,13,13,13,16,12,44,51,50,44,39,40,50,51,40
260020,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,72,14,16,15,11,10,10,10,12,35,40,52,44,32,30,37,32,40
260057,SM,31,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,2,2,3,2,3,3,2,1,1,2,2,2,1,1,1,1,1,1,3,3,1,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,105,21,16,19,18,19,14,19,21,54,57,52,52,53,55,53,57,60
260058,SM,29,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,1,1,3,4,1,3,1,2,2,1,1,3,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,3,2,1,2,2,1,1,2,2,1,1,83,15,11,10,14,21,13,14,15,43,43,37,29,43,59,50,46,48
260059,SM,34,31.00 to 40.99 years,Male,High school graduate (including GED),White,south,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,2,3,1,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,2,81,14,12,12,16,17,11,13,13,41,40,40,36,48,50,42,43,43
260060,SM,38,31.00 to 40.99 years,Male,Some college or associate degree,White,south,2,1,1,3,3,1,1,2,1,3,1,1,2,1,1,1,1,1,2,2,1,3,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,85,18,13,18,13,13,15,13,11,44,51,44,50,39,40,55,43,36
260063,SM,43,41.00 to 50.99 years,Male,High school graduate (including GED),White,south,2,1,1,1,1,1,3,1,4,1,1,1,2,2,1,1,2,2,1,2,1,4,1,3,1,3,1,1,1,2,1,1,2,4,2,1,3,1,1,1,2,2,1,2,1,1,1,4,1,4,2,2,1,1,1,2,2,1,3,1,1,1,1,1,2,2,1,1,4,1,4,2,2,4,1,1,1,1,1,1,100,16,15,18,17,19,16,15,18,51,46,50,50,51,55,58,49,55
260064,SM,41,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,south,1,1,3,2,2,1,2,1,2,2,2,3,2,1,2,2,1,2,2,2,2,3,1,2,3,2,2,2,1,2,3,2,1,4,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,2,3,3,1,3,2,2,1,1,2,2,1,1,2,1,2,2,104,17,19,20,17,12,16,20,15,53,48,58,54,51,37,58,59,48
260065,SM,62,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,2,1,2,3,1,2,2,1,2,2,2,4,3,1,2,2,1,1,1,2,3,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,90,13,15,17,19,17,11,11,16,46,37,50,48,55,50,42,36,51
260066,SM,67,65.00 to 99.99 years,Male,Some college or associate degree,White,south,2,3,3,3,3,2,2,3,1,3,2,2,3,1,1,2,2,2,2,3,3,1,2,3,2,3,1,2,2,2,2,2,2,2,2,3,1,2,3,2,2,3,3,3,1,2,3,2,2,3,2,2,2,4,2,1,2,1,3,3,1,1,3,2,2,2,2,2,3,2,1,2,2,1,3,2,1,2,2,2,128,25,20,21,21,24,22,20,18,63,65,60,56,59,64,67,59,55
263003,SM,69,65.00 to 99.99 years,Male,High school graduate (including GED),White,west,2,3,1,1,1,2,3,1,2,2,1,3,2,1,2,1,2,1,2,2,4,4,2,2,1,2,3,3,3,4,3,3,3,4,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,3,2,1,1,2,1,1,1,2,2,1,2,2,3,3,2,3,4,4,2,2,1,1,2,2,114,18,17,28,23,11,17,18,23,57,51,54,66,62,33,60,55,63
263004,SM,68,65.00 to 99.99 years,Male,High school graduate (including GED),White,west,2,2,2,1,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,1,2,3,1,4,3,2,3,4,3,3,2,2,1,2,2,1,2,1,2,1,1,3,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,4,1,3,2,3,2,2,3,1,2,2,2,1,2,1,106,16,16,28,16,14,12,20,18,54,46,52,66,48,43,46,59,55
263005,SM,34,31.00 to 40.99 years,Male,Some college or associate degree,White,west,2,2,2,3,2,2,2,1,2,2,2,2,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,3,2,3,2,2,2,2,2,2,2,2,97,20,18,20,16,13,14,16,21,50,55,56,54,48,40,53,51,60
275001,SM,35,31.00 to 40.99 years,Female,Some college or associate degree,Black,northeast,1,1,1,1,1,1,2,1,4,1,1,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,2,80,14,16,14,15,14,10,11,16,41,40,52,41,45,43,37,36,51
275006,SM,32,31.00 to 40.99 years,Male,High school graduate (including GED),Black,northeast,2,2,3,3,2,3,3,1,3,2,3,3,3,1,2,3,1,2,3,2,2,3,2,3,3,1,3,1,1,4,2,2,1,3,2,1,1,2,1,1,3,2,1,2,1,2,1,2,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,3,1,3,1,2,2,1,3,2,2,2,2,2,2,1,109,24,23,23,16,17,15,15,19,55,63,65,59,48,50,55,49,57
275007,SM,27,21.00 to 30.99 years,Female,High school graduate (including GED),White,northeast,2,1,2,3,2,1,2,3,3,2,2,2,3,2,2,2,3,1,2,1,1,2,2,3,1,1,3,2,1,3,3,2,2,3,1,4,3,1,2,1,4,2,1,1,1,1,4,3,1,4,2,1,1,1,1,3,2,2,2,1,3,3,2,4,3,4,2,4,3,4,1,1,3,2,1,1,2,1,2,2,131,21,20,19,22,22,16,32,16,64,57,60,52,61,60,58,73,51
275018,SM,34,31.00 to 40.99 years,Male,Some college or associate degree,White,northeast,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,4,2,2,1,2,1,2,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,2,1,3,2,1,1,2,1,1,2,84,15,12,18,14,12,14,14,16,43,43,40,50,43,37,53,46,51
283002,SM,56,51.00 to 64.99 years,Male,High school graduate (including GED),Hispanic,midwest,2,2,1,3,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1,1,1,2,1,2,2,1,1,2,1,1,4,2,2,2,1,4,2,1,1,1,1,3,2,1,4,1,4,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,4,2,1,1,1,1,1,1,91,14,15,14,20,20,11,11,14,47,40,50,41,57,57,42,36,46
283003,SM,57,51.00 to 64.99 years,Female,High school graduate (including GED),Black,midwest,1,3,4,3,1,1,1,1,3,3,2,2,2,1,1,3,2,4,2,1,2,3,3,2,1,2,2,3,2,4,4,2,3,3,1,2,2,1,2,1,4,1,1,1,2,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,2,1,1,1,1,4,2,1,1,1,2,2,4,1,1,110,21,20,24,21,20,10,15,19,56,57,60,60,59,57,37,49,57
283005,SM,27,21.00 to 30.99 years,Female,High school graduate (including GED),Black,midwest,3,3,4,2,3,3,3,2,1,3,3,2,4,2,1,4,1,1,2,3,2,3,2,4,2,1,3,2,4,3,2,2,3,3,2,4,4,1,2,1,4,2,2,2,2,3,4,3,2,4,2,1,1,2,1,1,1,1,1,1,2,2,1,1,3,3,1,2,2,2,3,1,1,2,2,3,3,2,1,2,132,27,23,26,24,28,12,19,20,64,68,65,63,64,70,46,57,58
283006,SM,40,31.00 to 40.99 years,Male,High school graduate (including GED),Black,midwest,1,1,2,2,2,1,2,1,1,1,2,1,3,1,1,1,1,1,2,1,3,3,1,2,1,1,3,2,3,1,1,2,3,4,2,2,3,1,1,1,3,2,1,1,1,1,2,2,2,3,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,3,1,3,2,1,1,1,2,2,1,1,2,1,1,1,99,14,14,20,20,18,11,16,13,51,40,47,54,57,52,42,51,43
283008,SM,30,21.00 to 30.99 years,Female,High school graduate (including GED),Black,midwest,1,1,3,2,2,1,2,1,3,2,3,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,4,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,1,2,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,111,18,21,19,17,21,15,18,19,56,51,62,52,51,59,55,55,57
318001,SM,48,41.00 to 50.99 years,Male,High school graduate (including GED),MultiRacial,midwest,2,2,1,1,4,3,3,3,1,3,2,1,3,4,3,1,1,2,1,2,3,1,1,1,2,3,1,3,1,2,4,3,2,3,1,1,2,1,1,1,1,2,2,1,4,2,2,2,1,2,2,1,2,1,2,2,1,1,2,1,2,3,1,1,1,1,2,1,2,4,2,2,4,4,2,2,2,3,3,4,109,23,20,18,19,19,15,18,28,55,61,60,50,55,55,55,55,69
318002,SM,57,51.00 to 64.99 years,Female,High school graduate (including GED),Black,midwest,1,2,2,2,2,3,2,1,2,3,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,1,2,3,2,2,2,4,2,4,2,2,3,1,1,1,3,2,3,3,2,2,3,2,1,3,3,2,1,1,1,2,1,1,1,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,1,1,1,1,107,20,12,18,22,24,14,17,13,55,55,40,50,61,64,53,53,43
318003,SM,45,41.00 to 50.99 years,Female,High school graduate (including GED),Black,midwest,2,2,1,1,3,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,3,2,3,2,1,1,1,1,1,1,4,1,3,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,4,1,2,2,1,2,2,3,2,2,2,2,2,1,1,91,15,11,14,17,19,11,19,19,47,43,37,41,51,55,42,57,57
318004,SM,65,65.00 to 99.99 years,Female,High school graduate (including GED),Black,midwest,1,1,3,1,3,1,1,1,1,3,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,1,1,1,2,3,2,4,1,4,4,1,1,1,4,4,2,3,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,95,16,13,14,23,23,10,12,18,49,46,44,41,62,62,37,40,55
318005,SM,66,65.00 to 99.99 years,Male,High school graduate (including GED),Hispanic,midwest,1,1,4,1,3,1,2,2,2,3,2,2,4,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,4,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,104,20,20,16,20,18,14,16,19,53,55,60,46,57,52,53,51,57
318006,SM,41,41.00 to 50.99 years,Female,High school graduate (including GED),Black,midwest,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,77,13,10,14,14,17,10,12,11,39,37,32,41,43,50,37,40,36
318007,SM,41,41.00 to 50.99 years,Male,High school graduate (including GED),Black,midwest,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,3,1,2,2,1,1,1,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,76,12,10,13,16,17,10,10,11,38,34,32,39,48,50,37,32,36
318008,SM,47,41.00 to 50.99 years,Male,High school graduate (including GED),Black,midwest,2,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,2,3,2,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,4,1,1,3,1,4,4,80,16,12,13,15,16,13,11,24,41,46,40,39,45,48,50,36,64
318009,SM,59,51.00 to 64.99 years,Female,Did not complete high school (no diploma),Black,midwest,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,74,11,11,12,14,14,10,13,11,37,30,37,36,43,43,37,43,36
318010,SM,46,41.00 to 50.99 years,Male,High school graduate (including GED),Black,midwest,2,2,3,2,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,2,1,3,1,2,3,1,1,2,1,4,1,1,2,4,1,1,2,1,1,1,4,2,1,1,1,4,3,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,1,1,4,1,1,1,1,1,1,99,17,12,19,15,21,13,19,14,51,48,40,52,45,59,50,57,46
