IDNumber,data,DriveForm,q0133,q0134,q0135,q0136,q0137,q0138,q0139,q0140,q0141,q0142,q0143,q0144,q0145,q0146,q0147,q0148,q0149,q0150,TOT_raw
225028,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,4,2,24
225029,Eng,AdultSR,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,22
225030,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
225031,Eng,AdultSR,3,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,4,2,30
225032,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
225034,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
225035,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
225036,Eng,AdultSR,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,21
225037,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
225038,Eng,AdultSR,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,4,1,24
225039,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
225040,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
225041,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,20
225042,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
225043,Eng,AdultSR,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,4,1,25
225044,Eng,AdultSR,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,24
225045,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
225046,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
225047,Eng,AdultSR,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
225048,Eng,AdultSR,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2,27
225049,Eng,AdultSR,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
225050,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,20
230003,Eng,AdultSR,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,23
230004,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
230005,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
230006,Eng,AdultSR,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,31
230008,Eng,AdultSR,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,23
230009,Eng,AdultSR,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,21
230010,Eng,AdultSR,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,20
230011,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
230032,Eng,AdultSR,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,20
230033,Eng,AdultSR,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,24
231001,Eng,AdultSR,2,2,2,1,1,1,1,2,2,2,2,3,3,2,2,3,1,1,33
231002,Eng,AdultSR,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,21
231003,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
236001,Eng,AdultSR,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,3,3,1,25
236002,Eng,AdultSR,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,20
236003,Eng,AdultSR,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,21
236004,Eng,AdultSR,2,1,1,1,2,2,1,2,1,1,1,2,1,2,1,2,4,2,29
236005,Eng,AdultSR,2,1,1,2,2,2,2,2,1,1,1,1,3,1,1,2,2,1,28
236006,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,20
236007,Eng,AdultSR,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,22
236008,Eng,AdultSR,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,26
236009,Eng,AdultSR,3,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,4,2,28
236010,Eng,AdultSR,2,2,2,2,2,2,2,3,2,2,2,2,1,3,2,3,4,3,41
254007,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
254008,Eng,AdultSR,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,3,2,25
254009,Eng,AdultSR,2,2,2,2,2,3,3,3,1,2,1,2,2,2,2,3,3,3,40
254010,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,21
254011,Eng,AdultSR,1,1,2,2,2,1,2,2,2,1,1,2,1,1,1,1,4,1,28
254012,Eng,AdultSR,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,3,1,23
254013,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
254014,Eng,AdultSR,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,3,2,25
254015,Eng,AdultSR,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,20
254016,Eng,AdultSR,2,1,1,1,2,2,1,2,1,1,1,1,2,2,1,1,3,1,26
254017,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
254018,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
254019,Eng,AdultSR,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,22
254020,Eng,AdultSR,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,24
254021,Eng,AdultSR,2,2,1,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2,27
254022,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
254023,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
254024,Eng,AdultSR,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,21
254025,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
254026,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
254027,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
254028,Eng,AdultSR,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,21
254029,Eng,AdultSR,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,22
254030,Eng,AdultSR,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,21
254034,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
254035,Eng,AdultSR,1,1,1,1,1,2,4,3,1,1,1,1,2,1,1,1,4,1,28
260001,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
260002,Eng,AdultSR,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,23
260003,Eng,AdultSR,1,3,1,1,2,1,2,2,1,1,1,2,1,1,1,1,3,1,26
260004,Eng,AdultSR,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,21
260005,Eng,AdultSR,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,20
260006,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,20
260007,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
260008,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,21
260009,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
260010,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
260011,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,21
260012,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
260013,Eng,AdultSR,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,22
260014,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
260015,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,21
260016,Eng,AdultSR,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,25
260017,Eng,AdultSR,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,29
260018,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,21
260019,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
260020,Eng,AdultSR,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
260057,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,20
260058,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
260059,Eng,AdultSR,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,20
260060,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
260063,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,20
260064,Eng,AdultSR,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,23
260065,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
260066,Eng,AdultSR,2,2,2,4,4,1,1,3,2,1,2,2,2,2,2,2,2,2,38
260067,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,22
260068,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
263003,Eng,AdultSR,2,1,1,2,2,2,1,2,1,1,2,1,1,2,1,3,2,3,30
263004,Eng,AdultSR,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,24
263005,Eng,AdultSR,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,21
275006,Eng,AdultSR,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,3,2,24
275015,Eng,AdultSR,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,21
275018,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
283002,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,21
283003,Eng,AdultSR,1,2,2,2,2,3,2,2,1,1,1,1,1,2,1,2,4,3,33
283005,Eng,AdultSR,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,4,2,25
283006,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
283008,Eng,AdultSR,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,24
318001,Eng,AdultSR,4,3,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,27
318002,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
318003,Eng,AdultSR,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,3,2,2,25
318004,Eng,AdultSR,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,22
318005,Eng,AdultSR,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,26
318006,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
318007,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
318008,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
318009,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
318010,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
318011,Eng,AdultSR,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,19
318012,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,19
318013,Eng,AdultSR,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,25
318014,Eng,AdultSR,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,21
318015,Eng,AdultSR,2,3,2,2,2,1,3,2,1,1,2,1,2,1,1,2,2,2,32
318016,Eng,AdultSR,3,2,2,4,3,1,1,1,1,2,1,1,2,2,2,1,2,2,33
318018,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
318019,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
318021,Eng,AdultSR,1,2,3,1,1,1,1,1,4,1,1,1,2,1,1,1,3,3,29
318022,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
318024,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
318025,Eng,AdultSR,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,21
318026,Eng,AdultSR,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2,3,2,30
318027,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
318028,Eng,AdultSR,2,1,1,4,3,3,3,2,2,2,3,3,3,4,2,2,2,2,44
318031,Eng,AdultSR,2,3,2,3,2,3,2,2,2,3,1,1,2,3,3,3,3,3,43
318033,Eng,AdultSR,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,24
318034,Eng,AdultSR,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,32
318036,Eng,AdultSR,4,2,1,2,3,2,3,3,2,2,1,1,1,1,2,1,3,3,37
318037,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
318039,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
318040,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
318092,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
318095,Eng,AdultSR,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,22
318097,Eng,AdultSR,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,21
318099,Eng,AdultSR,2,2,1,2,2,2,1,1,2,1,2,1,2,1,1,1,2,2,28
318100,Eng,AdultSR,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,1,24
318109,Sp,AdultSRsp,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,3,2,2,43
318111,Sp,AdultSRsp,3,3,3,3,3,1,2,2,2,3,2,2,3,2,3,2,2,3,44
318115,Sp,AdultSRsp,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,32
318116,Sp,AdultSRsp,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,3,2,26
322001,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
322002,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
322004,Eng,AdultSR,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,21
322007,Eng,AdultSR,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
323044,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
323046,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
323047,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
323049,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
323051,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
324002,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
328017,Eng,AdultSR,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,20
354041,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
354042,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
354043,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
354045,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
354046,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
360001,Eng,AdultSR,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,20
360003,Eng,AdultSR,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,21
360004,Eng,AdultSR,3,3,3,2,2,2,4,4,1,1,2,1,4,2,1,1,4,1,41
360008,Eng,AdultSR,2,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,26
360009,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
360012,Eng,AdultSR,2,2,1,2,2,1,1,2,1,1,1,1,3,2,1,3,3,2,31
360014,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,20
360016,Eng,AdultSR,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,21
360017,Eng,AdultSR,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,20
360020,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
360023,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
360025,Eng,AdultSR,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,3,1,24
360028,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,22
360031,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
360032,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
360059,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
360065,Eng,AdultSR,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,22
360070,Eng,AdultSR,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,22
361001,Eng,AdultSR,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,23
361002,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
361003,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
361004,Eng,AdultSR,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,22
361009,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,20
361011,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
361012,Eng,AdultSR,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,22
361014,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,20
361015,Eng,AdultSR,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,1,2,24
361016,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
361018,Eng,AdultSR,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,24
361023,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
361024,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,20
361030,Eng,AdultSR,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20
361036,Eng,AdultSR,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,1,22
362001,Sp,AdultSRsp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
362010,Sp,AdultSRsp,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,20
362011,Sp,AdultSRsp,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,24
362014,Sp,AdultSRsp,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
362015,Sp,AdultSRsp,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,20
362016,Sp,AdultSRsp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
362017,Sp,AdultSRsp,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,24
362020,Sp,AdultSRsp,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,21
362022,Sp,AdultSRsp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
362023,Sp,AdultSRsp,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,22
366001,Sp,AdultSRsp,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,23
366004,Sp,AdultSRsp,1,2,3,2,4,1,3,2,4,2,2,3,1,2,2,3,2,2,41
371001,Sp,AdultSRsp,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,21
371002,Sp,AdultSRsp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
371003,Sp,AdultSRsp,4,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,2,26
371004,Sp,AdultSRsp,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,19
371005,Sp,AdultSRsp,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,23
371006,Sp,AdultSRsp,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,28
371007,Sp,AdultSRsp,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,19
371008,Sp,AdultSRsp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
371009,Sp,AdultSRsp,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,21
371013,Sp,AdultSRsp,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,20
371014,Sp,AdultSRsp,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,19
371015,Sp,AdultSRsp,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,26
383050,Eng,AdultSR,2,3,2,2,2,1,1,2,1,1,1,1,1,1,1,2,4,3,31
700001,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700002,Eng,AdultSR,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,22
700003,Eng,AdultSR,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,3,2,27
700005,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700006,Eng,AdultSR,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,1,23
700007,Eng,AdultSR,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,32
700008,Eng,AdultSR,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,3,2,24
700009,Eng,AdultSR,1,1,1,2,2,1,3,3,4,1,2,3,1,2,1,1,1,1,31
700010,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700011,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
700012,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
700014,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700015,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700016,Eng,AdultSR,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,21
700017,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700018,Eng,AdultSR,2,4,1,2,1,1,1,2,1,1,2,1,1,1,1,1,3,1,27
700019,Eng,AdultSR,2,1,1,1,4,1,1,4,1,1,1,1,1,2,3,3,1,1,30
700020,Eng,AdultSR,4,2,1,2,4,2,4,4,1,1,1,2,2,1,1,2,4,3,41
700021,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
700022,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,20
700023,Eng,AdultSR,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,21
700025,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700026,Eng,AdultSR,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,21
700028,Eng,AdultSR,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,24
700029,Eng,AdultSR,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,27
700030,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700031,Eng,AdultSR,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,36
700032,Eng,AdultSR,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,3,1,23
700033,Eng,AdultSR,4,4,2,2,1,2,1,1,1,1,2,2,2,2,1,1,2,1,32
700035,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700037,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
700038,Eng,AdultSR,2,3,2,2,4,3,1,3,1,1,2,2,1,3,2,3,4,2,41
700039,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,19
700040,Eng,AdultSR,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,4,1,24
700041,Eng,AdultSR,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,3,2,25
700042,Eng,AdultSR,2,2,1,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,25
700043,Eng,AdultSR,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,23
700045,Eng,AdultSR,2,2,2,2,1,1,2,3,1,2,2,2,1,1,1,2,2,2,31
700046,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
700047,Eng,AdultSR,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,3,4,2,33
700048,Eng,AdultSR,2,1,1,1,2,1,1,2,1,2,2,2,1,1,2,2,2,2,28
700049,Eng,AdultSR,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
700051,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
700052,Eng,AdultSR,2,1,1,1,1,3,2,3,1,1,1,1,1,1,1,2,3,1,27
